PublicationDate,countryName,reportingYear,EPRTR_SectorCode,EPRTR_SectorName,EPRTRAnnexIMainActivity,FacilityInspireId,facilityName,city,Longitude,Latitude,addressConfidentialityReason,TargetRelease,Pollutant,Releases,confidentialityReason
2026/02/13,Sweden,2016,7.0,Intensive livestock production and aquaculture,7(a)(ii),SE.CAED/10020004.Facility,Hålltorp,LIDKÖPING,13.21367,58.44154,,AIR,Ammonia (NH3),15500.0,
2026/02/13,Denmark,2023,1.0,Energy sector,1(c),DK.CAED/000106229.FACILITY,Nordjyllandsværket,Vodskov,10.044202196284552,57.07284287038003,,AIR,Particulate matter (PM10),23598.0,
2026/02/13,Denmark,2021,7.0,Intensive livestock production and aquaculture,7(a)(ii),DK.CAED/000094985.FACILITY,Ny Endrupholm A/S,Randbøl,9.183776347689395,55.64528080253021,,AIR,Ammonia (NH3),9434.6,
2026/02/13,Denmark,2019,7.0,Intensive livestock production and aquaculture,7(a)(i),DK.CAED/000075320.FACILITY,Sandfeld Eggs Aps,Brande,9.035001807537656,55.98325428615232,,AIR,Ammonia (NH3),12174.0,
2026/02/13,Denmark,2007,3.0,Mineral industry,3(g),DK.CAED/000096042.FACILITY,Volstrup Teglværk,Sæby,10.42680304834172,57.32417928426607,,AIR,Fluorine and inorganic compounds (as HF),76900.0,
2026/02/13,Denmark,2022,7.0,Intensive livestock production and aquaculture,7(a)(iii),DK.CAED/000097818.FACILITY,Claus Bruun Jørgensen,Tinglev,9.255808589940685,54.91100602488015,,AIR,Ammonia (NH3),10373.44,
2026/02/13,Sweden,2022,3.0,Mineral industry,3(c),SE.CAED/10020098.Facility,Heidelberg Materials Cement Sverige AB,SKÖVDE,13.82477,58.38436,,AIR,Carbon dioxide (CO2) excluding biomass,389000000.0,
2026/02/13,Sweden,2009,1.0,Energy sector,1(a),SE.CAED/10019436.Facility,St1 Refinery AB,GÖTEBORG,11.87983,57.70185,,AIR,Carbon dioxide (CO2),493000000.0,
2026/02/13,Sweden,2009,1.0,Energy sector,1(a),SE.CAED/10019436.Facility,St1 Refinery AB,GÖTEBORG,11.87983,57.70185,,AIR,Nitrogen oxides (NOX),323000.0,
2026/02/13,Denmark,2017,7.0,Intensive livestock production and aquaculture,7(a)(i),DK.CAED/000074955.FACILITY,APM DANMARK A/S,Skælskør,11.393087669455875,55.23204966566167,,AIR,Ammonia (NH3),41600.0,
2026/02/13,Sweden,2019,1.0,Energy sector,1(a),SE.CAED/10019436.Facility,St1 Refinery AB,GÖTEBORG,11.87983,57.70185,,AIR,Sulphur oxides (SOX),284000.0,
2026/02/13,Denmark,2019,8.0,Animal and vegetable products from the food and beverage sector,8(b)(ii),DK.CAED/000106366.FACILITY,AAK Denmark A/S,Aarhus C,10.213251446846336,56.14536640895758,,AIR,Sulphur oxides (SOX),6676.0,
2026/02/13,Denmark,2024,5.0,Waste and wastewater management,5(d),DK.CAED/000104745.FACILITY,"Reno Djurs I/S, Glatved",Balle,10.8348503699551,56.300872429675664,,AIR,Methane (CH4),47000.0,
2026/02/13,Sweden,2007,2.0,Production and processing of metals,2(b),SE.CAED/10024561.Facility,SSAB EMEA AB i Luleå,LULEÅ,22.21426,65.56204,,AIR,Naphthalene,462.0,
2026/02/13,Sweden,2024,6.0,Paper and wood production and processing,6(a),SE.CAED/10024718.Facility,SCA Munksunds pappersbruk,PITEÅ,21.50386,65.27232,,AIR,Ammonia (NH3),79841.7,
2026/02/13,Denmark,2010,1.0,Energy sector,1(c),DK.CAED/000106193.FACILITY,"Ørsted Bioenergy & Thermal Power A/S,Esbjergværket",Esbjerg,8.45534222038491,55.45631964018969,,AIR,Nitrogen oxides (NOX),320000.0,
2026/02/13,Sweden,2024,1.0,Energy sector,1(c),SE.CAED/10022087.Facility,Johannes Kraftvärmeverk,Gävle,17.13577,60.6347,,AIR,Carbon dioxide (CO2),111857000.0,
2026/02/13,Sweden,2013,2.0,Production and processing of metals,2(a),SE.CAED/10024476.Facility,LKAB - Malmbergsgruvan,Malmberget,20.70867,67.19643,,AIR,Carbon dioxide (CO2) excluding biomass,128000000.0,
2026/02/13,Norway,2011,2.0,Production and processing of metals,2(e)(i),NO.EEA/1833.0007.01.FACILITY,Ferroglobe Mangan Norge AS,Mo i Rana,14.1634941,66.31256,,AIR,Polycyclic aromatic hydrocarbons (PAHs),62.7,
2026/02/13,Norway,2010,2.0,Production and processing of metals,2(e)(i),NO.EEA/1224.0008.01.FACILITY,Sør-Norge Aluminium,Husnes,5.768265,59.86813,,AIR,Particulate matter (PM10),63200.0,
2026/02/13,Denmark,2022,2.0,Production and processing of metals,2(c)(i),DK.CAED/000105331.FACILITY,NLMK DanSteel A/S,Frederiksværk,12.013102371066257,55.96652977433936,,AIR,Carbon dioxide (CO2),116493000.0,
2026/02/13,Sweden,2008,3.0,Mineral industry,3(c),SE.CAED/10021292.Facility,Nordkalk / Köping,KÖPING,16.02847,59.49812,,AIR,Nitrogen oxides (NOX),387000.0,
2026/02/13,Denmark,2019,4.0,Chemical industry,4(b)(iv),DK.CAED/000106063.FACILITY,Topsoe A/S ,Frederikssund,12.054895685002576,55.852341585801405,,AIR,Particulate matter (PM10),4200.0,
2026/02/13,Sweden,2014,1.0,Energy sector,1(c),SE.CAED/10021163.Facility,Västerås kraftvärmeverk,VÄSTERÅS,16.51352,59.58845,,AIR,Carbon dioxide (CO2),688000000.0,
2026/02/13,Sweden,2024,1.0,Energy sector,1(a),SE.CAED/10019436.Facility,St1 Refinery AB,GÖTEBORG,11.87983,57.70185,,AIR,Carbon dioxide (CO2),600801100.0,
2026/02/13,Denmark,2021,5.0,Waste and wastewater management,5(b),DK.CAED/000057637.FACILITY,Energnist Kolding A/S,Kolding,9.44676090347895,55.511304126068445,,AIR,Chlorine and inorganic compounds (as HCl),10910.0,
2026/02/13,Denmark,2020,3.0,Mineral industry,3(c)(i),DK.CAED/000105786.FACILITY,Aalborg Portland A/S,Aalborg Øst,9.972783690408685,57.0632413325794,,AIR,Mercury and compounds (as Hg),19.7,
2026/02/13,Norway,2011,2.0,Production and processing of metals,2(e)(i),NO.EEA/1001.0099.01.FACILITY,Glencore Nikkelverk,Kristiansand S,7.971228,58.1387978,,AIR,Nickel and compounds (as Ni),1470.0,
2026/02/13,Norway,2010,9.0,Other activities,9(d),NO.EEA/1001.0071.01.FACILITY,Elkem Carbon,Kristiansand S,7.971399,58.1268425,,AIR,Copper and compounds (as Cu),117.0,
2026/02/13,Denmark,2022,1.0,Energy sector,1(c),DK.CAED/000105124.FACILITY,TOTAL E&P Danmark A/S - Halfdan B,Esbjerg,5.03127702,55.53891287,,AIR,Carbon dioxide (CO2),112000000.0,
2026/02/13,Sweden,2017,5.0,Waste and wastewater management,5(b),SE.CAED/10019386.Facility,Sävenäs,GÖTEBORG,12.05243,57.73201,,AIR,Nitrogen oxides (NOX),160000.0,
2026/02/13,Sweden,2014,6.0,Paper and wood production and processing,6(a),SE.CAED/10023612.Facility,SCA Obbola AB,OBBOLA,20.32111,63.70116,,AIR,Nitrogen oxides (NOX),254000.0,
2026/02/13,Norway,2016,2.0,Production and processing of metals,2(e)(i),NO.EEA/1563.0008.01.FACILITY,"Hydro Aluminium, Sunndal",Sunndalsøra,8.553916,62.6805153,,AIR,Nitrogen oxides (NOX),259000.0,
2026/02/13,Sweden,2024,6.0,Paper and wood production and processing,6(a),SE.CAED/10017067.Facility,Södra Cell Mörrum,MÖRRUM,14.76467,56.16098,,AIR,Non-methane volatile organic compounds (NMVOC),455920.0,
2026/02/13,Norway,2014,1.0,Energy sector,1(a),NO.EEA/0704.0064.01.FACILITY,"Esso Norge, Slagentangen",Tolvsrød,10.5136118,59.3211441,,AIR,Carbon dioxide (CO2) excluding biomass,331000000.0,
2026/02/13,Denmark,2022,9.0,Other activities,9(e),DK.CAED/000062010.FACILITY,"Karstensens Skibsværft A/S, malerhal",Skagen,10.590484348276416,57.71630079407228,,AIR,Non-methane volatile organic compounds (NMVOC),1162.0,
2026/02/13,Denmark,2021,7.0,Intensive livestock production and aquaculture,7(a)(i),DK.CAED/000063519.FACILITY,NR. Møllegaard Hønseri ApS,Hjørring,9.903906955567846,57.48250398472042,,AIR,Ammonia (NH3),12384.333,
2026/02/13,Norway,2016,2.0,Production and processing of metals,2(e)(i),NO.EEA/1224.0008.01.FACILITY,Sør-Norge Aluminium,Husnes,5.768265,59.86813,,AIR,Perfluorocarbons (PFCs),1380.0,
2026/02/13,Denmark,2019,9.0,Other activities,9(c),DK.CAED/000107279.FACILITY,Envases,Odense C,10.367772634187803,55.4103199998339,,AIR,Sulphur oxides (SOX),147.0,
2026/02/13,Norway,2014,2.0,Production and processing of metals,2(e)(i),NO.EEA/1149.0029.01.FACILITY,"Hydro Aluminium, Karmøy",Håvik,5.312593,59.3149071,,AIR,Carbon dioxide (CO2) excluding biomass,328000000.0,
2026/02/13,Norway,2009,1.0,Energy sector,1(a),NO.EEA/1146.0004.01.FACILITY,Gassco Kårstø,Tysværvåg,5.512849,59.27473,,AIR,Carbon dioxide (CO2),1130000000.0,
2026/02/13,Sweden,2019,6.0,Paper and wood production and processing,6(a),SE.CAED/10017446.Facility,Nymölla bruk,NYMÖLLA,14.47983,56.04379,,AIR,Carbon dioxide (CO2) excluding biomass,4120000.0,
2026/02/13,Sweden,2010,5.0,Waste and wastewater management,5(b),SE.CAED/10014984.Facility,Gärstadverket,LINKÖPING,15.65453,58.43668,,AIR,Nitrogen oxides (NOX),235000.0,
2026/02/13,Sweden,2010,6.0,Paper and wood production and processing,6(a),SE.CAED/10020499.Facility,Bäckhammars Bruk,KRISTINEHAMN,14.18117,59.16017,,AIR,Nitrogen oxides (NOX),269000.0,
2026/02/13,Sweden,2011,6.0,Paper and wood production and processing,6(a),SE.CAED/10020871.Facility,Aspa Pulp AB,Aspa Bruk,14.80669,58.75529,,AIR,Nitrogen oxides (NOX),208000.0,
2026/02/13,Sweden,2013,6.0,Paper and wood production and processing,6(a),SE.CAED/10016489.Facility,Södra Cell Mönsterås,MÖNSTERÅS,16.55049,57.09152,,AIR,Nitrous oxide (N2O),35300.0,
2026/02/13,Norway,2007,3.0,Mineral industry,3(f),NO.EEA/0104.0039.01.FACILITY,"Rockwool, Moss",Moss,10.6605949,59.42707,,AIR,Ammonia (NH3),61700.0,
2026/02/13,Sweden,2017,1.0,Energy sector,1(c),SE.CAED/10020475.Facility,Hedenverket,KARLSTAD,13.57206,59.38647,,AIR,Carbon dioxide (CO2),278000000.0,
2026/02/13,Denmark,2018,7.0,Intensive livestock production and aquaculture,7(a)(ii),DK.CAED/000087790.FACILITY,NY ENDRUPHOLM A/S,Billund,9.040843401838726,55.73143498619752,,AIR,Ammonia (NH3),10833.730469,
2026/02/13,Norway,2016,2.0,Production and processing of metals,2(e)(i),NO.EEA/1563.0008.01.FACILITY,"Hydro Aluminium, Sunndal",Sunndalsøra,8.553916,62.6805153,,AIR,Arsenic and compounds (as As),28.5,
2026/02/13,Denmark,2019,5.0,Waste and wastewater management,5(b),DK.CAED/000105787.FACILITY,Svendborg Kraftvarme P/S,Svendborg,10.608578025004949,55.05991919297627,,AIR,Sulphur oxides (SOX),1603.0,
2026/02/13,Sweden,2011,6.0,Paper and wood production and processing,6(a),SE.CAED/10021814.Facility,STORA ENSO FORS AB,FORS,16.31202,60.20553,,AIR,Nitrous oxide (N2O),10600.0,
2026/02/13,Sweden,2016,5.0,Waste and wastewater management,5(d),SE.CAED/10013765.Facility,"PreZero Recycling AB, Kovik, Lilla Kovik",GUSTAVSBERG,18.354,59.34845,,AIR,Methane (CH4),308000.0,
2026/02/13,Denmark,2024,7.0,Intensive livestock production and aquaculture,7(a)(ii),DK.CAED/000064654.FACILITY,Østergård A/S,Roslev,8.987872621824803,56.76296122439656,,AIR,Ammonia (NH3),20798.344,
2026/02/13,Norway,2008,2.0,Production and processing of metals,2(e)(i),NO.EEA/1149.0029.01.FACILITY,"Hydro Aluminium, Karmøy",Håvik,5.312593,59.3149071,,AIR,Carbon dioxide (CO2),533000000.0,
2026/02/13,Norway,2008,3.0,Mineral industry,3(a),NO.EEA/0000.0038.02.FACILITY,Heidrun,Stavanger,7.315686,65.32562,,AIR,Carbon dioxide (CO2),396000000.0,
2026/02/13,Denmark,2021,5.0,Waste and wastewater management,5(b),DK.CAED/000073361.FACILITY,Aars Fjernvarme Amba,Aars,9.541007877907504,56.80650631411368,,AIR,Fluorine and inorganic compounds (as HF),79.11,
2026/02/13,Denmark,2018,5.0,Waste and wastewater management,5(d),DK.CAED/000105673.FACILITY,Klintholm I/S,Hesselager,10.797981688537549,55.18354327536586,,AIR,Nitrogen oxides (NOX),3175.0,
2026/02/13,Norway,2015,9.0,Other activities,9(d),NO.EEA/1001.0071.01.FACILITY,Elkem Carbon,Kristiansand S,7.971399,58.1268425,,AIR,Sulphur oxides (SOX),873000.0,
2026/02/13,Sweden,2014,6.0,Paper and wood production and processing,6(a),SE.CAED/10015075.Facility,Billerud Sweden AB Skärblacka Bruk,SKÄRBLACKA,15.90144,58.57869,,AIR,Chlorine and inorganic compounds (as HCl),16900.0,
2026/02/13,Norway,2016,2.0,Production and processing of metals,2(d),NO.EEA/0819.0009.01.FACILITY,Ulefos Jernværk AS,Ulefoss,9.260228,59.2848053,,AIR,Phenols (as total C),11.0,
2026/02/13,Denmark,2022,7.0,Intensive livestock production and aquaculture,7(a)(i),DK.CAED/000095272.FACILITY,HS Maskiner c/o Henning Sørensen,Bramming,8.781512102199965,55.53133410082946,,AIR,Ammonia (NH3),13314.186,
2026/02/13,Denmark,2019,5.0,Waste and wastewater management,5(b),DK.CAED/000105690.FACILITY,I/S Argo – Roskilde Kraftvarmeværk,Roskilde,12.121064458687345,55.6409004570574,,AIR,Chlorine and inorganic compounds (as HCl),1382.8,
2026/02/13,Sweden,2009,5.0,Waste and wastewater management,5(b),SE.CAED/10014721.Facility,Kraftvärmeverket i Katrineholm,KATRINEHOLM,16.18368,58.99896,,AIR,Carbon dioxide (CO2),101000000.0,
2026/02/13,Sweden,2018,2.0,Production and processing of metals,2(a),SE.CAED/10024476.Facility,LKAB - Malmbergsgruvan,Malmberget,20.70867,67.19643,,AIR,Fluorine and inorganic compounds (as HF),14500.0,
2026/02/13,Denmark,2007,7.0,Intensive livestock production and aquaculture,7(a),DK.EEA/8862.FACILITY,Jørn Ditlevsen,Outrup,8.36680026276236,55.6777077740696,,AIR,Ammonia (NH3),16800.0,
2026/02/13,Denmark,2019,7.0,Intensive livestock production and aquaculture,7(a)(ii),DK.CAED/000076716.FACILITY,Jens Gade Holm,Ringkøbing,8.307636645345651,56.16907106610669,,AIR,Ammonia (NH3),13216.0,
2026/02/13,Denmark,2019,5.0,Waste and wastewater management,5(b),DK.CAED/000082396.FACILITY,BIOFOS  Spildevandscenter  Avedøre A/S,Hvidovre,12.450555085734148,55.60852620337333,,AIR,Cadmium and compounds (as Cd),0.05,
2026/02/13,Denmark,2024,1.0,Energy sector,1(c),DK.CAED/000106168.FACILITY,TOTAL E&P Danmark A/S - Harald,Esbjerg,4.27355939,56.34715957,,AIR,Carbon dioxide (CO2),49089197.0,
2026/02/13,Sweden,2018,3.0,Mineral industry,3(f),SE.CAED/10019306.Facility,"PAROC AB, Hällekisfabriken",HÄLLEKIS,13.42153,58.63247,,AIR,Ammonia (NH3),56700.0,
2026/02/13,Norway,2008,4.0,Chemical industry,4(a)(ii),NO.EEA/0805.0038.01.FACILITY,Addcon Nordic,Porsgrunn,9.624039,59.12799,,AIR,Ammonia (NH3),12900.0,
2026/02/13,Norway,2011,5.0,Waste and wastewater management,5(b),NO.EEA/1201.0113.01.FACILITY,BIR Avfallsenergi,Bergen,5.31782,60.2826,,AIR,Nitrogen oxides (NOX),135000.0,
2026/02/13,Norway,2009,2.0,Production and processing of metals,2(e)(i),NO.EEA/1824.0013.01.FACILITY,Alcoa Mosjøen,Mosjøen,13.1902637,65.8471146,,AIR,Nickel and compounds (as Ni),243.0,
2026/02/13,Sweden,2007,7.0,Intensive livestock production and aquaculture,7(a)(i),SE.CAED/10017752.Facility,Sångletorps gård,Genarp,13.49253,55.5517,,AIR,Ammonia (NH3),14400.0,
2026/02/13,Sweden,2012,7.0,Intensive livestock production and aquaculture,7(a)(i),SE.CAED/10017364.Facility,Blenta AB Ilstorp,BLENTARP,13.6592,55.6074,,AIR,Ammonia (NH3),12200.0,
2026/02/13,Denmark,2014,1.0,Energy sector,1(c),DK.CAED/000082948.FACILITY,Ørsted Asnæsværket,Kalundborg,11.079610019681116,55.659724727218695,,AIR,Carbon dioxide (CO2),944000000.0,
2026/02/13,Sweden,2023,3.0,Mineral industry,3(b),SE.CAED/10024478.Facility,Boliden Mineral AB - Aitikgruv,GÄLLIVARE,20.96005,67.07162,,AIR,Carbon dioxide (CO2),114154432.0,
2026/02/13,Denmark,2018,3.0,Mineral industry,3(f),DK.CAED/000105648.FACILITY,ROCKWOOL Danmark A/S - Hobro,Hobro,9.841398786843724,56.71652011001657,,AIR,Particulate matter (PM10),73005.0,
2026/02/13,Sweden,2012,2.0,Production and processing of metals,2(e)(i),SE.CAED/10023940.Facility,Rönnskärsverken,SKELLEFTEHAMN,21.26869,64.6681,,AIR,Arsenic and compounds (as As),390.0,
2026/02/13,Norway,2016,2.0,Production and processing of metals,2(e)(i),NO.EEA/1003.0009.01.FACILITY,"Alcoa aluminium, Lista",Farsund,6.783232,58.07307,,AIR,Fluoranthene,2460.0,
2026/02/13,Sweden,2010,6.0,Paper and wood production and processing,6(a),SE.CAED/10020389.Facility,Gruvöns bruk,GRUMS,13.12153,59.33827,,AIR,Carbon dioxide (CO2) excluding biomass,36000000.0,
2026/02/13,Sweden,2007,5.0,Waste and wastewater management,5(d),SE.CAED/10017880.Facility,NSR återvinningsanläggning Helsingborg,HELSINGBORG,12.76602,56.06926,,AIR,Methane (CH4),1100000.0,
2026/02/13,Sweden,2024,2.0,Production and processing of metals,2(b),SE.CAED/10017901.Facility,Höganäs Sweden AB,HÖGANÄS,12.54737,56.20871,,AIR,Zinc and compounds (as Zn),702.0,
2026/02/13,Sweden,2009,3.0,Mineral industry,3(c)(iii),SE.CAED/10016819.Facility,Kalkproduktion Storugns AB,LÄRBRO,18.80276,57.84205,,AIR,Carbon dioxide (CO2),136000000.0,
2026/02/13,Norway,2014,3.0,Mineral industry,3(a),NO.EEA/0000.0028.01.FACILITY,Kristin,Stavanger,6.549454,64.99371,,AIR,Nitrogen oxides (NOX),348000.0,
2026/02/13,Sweden,2015,1.0,Energy sector,1(c),SE.CAED/10020920.Facility,Karlskoga kraftvärmeverk,KARLSKOGA,14.5435,59.34484,,AIR,PCDD + PCDF (dioxins + furans) (as Teq),0.00049,
2026/02/13,Denmark,2019,8.0,Animal and vegetable products from the food and beverage sector,8(b)(ii),DK.CAED/000107307.FACILITY,ROYAL UNIBREW A/S Albani Bryggerierne A/S,Odense C,10.397651300649986,55.395963210555806,,AIR,Nitrogen oxides (NOX),1538.0,
2026/02/13,Norway,2016,3.0,Mineral industry,3(a),NO.EEA/0000.0048.05.FACILITY,Ekofisk,Tananger,3.221415,56.5203133,,AIR,Non-methane volatile organic compounds (NMVOC),390000.0,
2026/02/13,Sweden,2011,1.0,Energy sector,1(c),SE.CAED/10017848.Facility,"Västhamnsverket, (VHV)",HELSINGBORG,12.69391,56.03393,,AIR,Carbon dioxide (CO2),385000000.0,
2026/02/13,Sweden,2017,7.0,Intensive livestock production and aquaculture,7(a)(i),SE.CAED/10017432.Facility,Stenby Fågel AB,TOMELILLA,13.87684,55.55069,,AIR,Ammonia (NH3),13200.0,
2026/02/13,Denmark,2013,5.0,Waste and wastewater management,5(d),DK.CAED/000075104.FACILITY,Miljøcenter Gerringe,Rødby,11.321363791911084,54.70734504448487,,AIR,Methane (CH4),277000.0,
2026/02/13,Denmark,2022,5.0,Waste and wastewater management,5(f),DK.CAED/900000024.FACILITY,Spildevandscenter Avedøre (renseanlæg),Hvidovre,12.45055509,55.6085262,,AIR,Sulphur oxides (SOX),754.0,
2026/02/13,Sweden,2018,5.0,Waste and wastewater management,5(d),SE.CAED/10014612.Facility,Björshults avfallsanläggning,NYKÖPING,16.99319,58.71185,,AIR,Methane (CH4),188000.0,
2026/02/13,Sweden,2013,2.0,Production and processing of metals,2(b),SE.CAED/10014660.Facility,SSAB EMEA AB Oxelösund,OXELÖSUND,17.12562,58.67695,,AIR,Nitrogen oxides (NOX),555000.0,
2026/02/13,Norway,2016,5.0,Waste and wastewater management,5(a),NO.EEA/1563.0031.01.FACILITY,Ottem Resirk AS,Sunndalsøra,8.557314,62.681488,,AIR,Fluorides (as total F),40.0,
2026/02/13,Norway,2016,3.0,Mineral industry,3(a),NO.EEA/0000.0095.01.FACILITY,Troll,Stavanger,3.72485,60.645134,,AIR,Methane (CH4),508000.0,
2026/02/13,Norway,2013,2.0,Production and processing of metals,2(e)(i),NO.EEA/1824.0013.01.FACILITY,Alcoa Mosjøen,Mosjøen,13.1902637,65.8471146,,AIR,Naphthalene,630.0,
2026/02/13,Denmark,2021,5.0,Waste and wastewater management,5(b),DK.CAED/000105787.FACILITY,Svendborg Kraftvarme P/S,Svendborg,10.608578025004949,55.05991919297627,,AIR,Particulate matter (PM10),209.0,
2026/02/13,Norway,2008,4.0,Chemical industry,4(a)(viii),NO.EEA/0805.0032.01.FACILITY,"Inovyn Norge AS, PVC fabrikken Porsgrunn",Porsgrunn,9.629603,59.1193466,,AIR,Vinyl chloride,28200.0,
2026/02/13,Denmark,2009,7.0,Intensive livestock production and aquaculture,7(a)(ii),DK.CAED/000090830.FACILITY,Lindhart Nielsen,Løgstør,9.237380497719103,56.943734491304,,AIR,Ammonia (NH3),12600.0,
2026/02/13,Denmark,2012,7.0,Intensive livestock production and aquaculture,7(a)(ii),DK.CAED/000097751.FACILITY,Ny Eskelund A/S,Gelsted,9.887725059716464,55.37168457845819,,AIR,Ammonia (NH3),23500.0,
2026/02/13,Sweden,2022,6.0,Paper and wood production and processing,6(a),SE.CAED/10018676.Facility,Södra Cell Värö,VÄRÖBACKA,12.17193,57.22166,,AIR,Carbon dioxide (CO2),1820000000.0,
2026/02/13,Sweden,2024,6.0,Paper and wood production and processing,6(a),SE.CAED/10022175.Facility,Vallviks Bruk,VALLVIK,17.18282,61.18825,,AIR,Non-methane volatile organic compounds (NMVOC),436990.0,
2026/02/13,Denmark,2017,5.0,Waste and wastewater management,5(b),DK.CAED/000105690.FACILITY,I/S Argo – Roskilde Kraftvarmeværk,Roskilde,12.121064458687345,55.6409004570574,,AIR,Nitrogen oxides (NOX),330000.0,
2026/02/13,Norway,2012,4.0,Chemical industry,4(c),NO.EEA/1837.0006.01.FACILITY,"Yara Norge, Yara Glomfjord",Glomfjord,13.9804668,66.80845,,AIR,Particulate matter (PM10),131000.0,
2026/02/13,Sweden,2014,7.0,Intensive livestock production and aquaculture,7(a)(i),SE.CAED/10014619.Facility,Broby gård,NYKÖPING,17.07457,58.86147,,AIR,Ammonia (NH3),10000.0,
2026/02/13,Denmark,2019,5.0,Waste and wastewater management,5(b),DK.CAED/000073920.FACILITY,Frederikshavn Forsyning A/S,Frederikshavn,10.482662673156492,57.45821428391023,,AIR,Nitrous oxide (N2O),450.61,
2026/02/13,Sweden,2008,3.0,Mineral industry,3(c),SE.CAED/10021537.Facility,SMA Mineral AB Rättvik Kalkverk,RÄTTVIK,15.16696,60.90529,,AIR,Nitrogen oxides (NOX),116000.0,
2026/02/13,Denmark,2011,5.0,Waste and wastewater management,5(b),DK.EEA/6630.FACILITY,ODENSE KRAFTVARMEVÆRK A/S,Odense C            ,10.4102116826366,55.4294116608398,,AIR,Ammonia (NH3),80000.0,
2026/02/13,Sweden,2019,7.0,Intensive livestock production and aquaculture,7(a)(iii),SE.CAED/10015228.Facility,"Valla, Suggcenter",BORGHAMN,14.78283,58.38689,,AIR,Ammonia (NH3),14200.0,
2026/02/13,Denmark,2020,8.0,Animal and vegetable products from the food and beverage sector,8(b)(ii),DK.CAED/000105366.FACILITY,"CARLSBERG SUPPLY COMPANY DANMARK A/S, TAP ØL, TERM",Fredericia,9.73136312214836,55.58525492881462,,AIR,Carbon dioxide (CO2),11331000.0,
2026/02/13,Norway,2011,2.0,Production and processing of metals,2(b),NO.EEA/1228.0021.01.FACILITY,TiZir Titanium & Iron AS,Tyssedal,6.55428,60.1151352,,AIR,Carbon dioxide (CO2),277000000.0,
2026/02/13,Norway,2011,3.0,Mineral industry,3(a),NO.EEA/0000.0046.02.FACILITY,Gullfaks,Stavanger,2.187338,61.1755829,,AIR,Non-methane volatile organic compounds (NMVOC),3830000.0,
2026/02/13,Denmark,2014,1.0,Energy sector,1(c),DK.CAED/000106181.FACILITY,Avedøreværket,Hvidovre,12.48152777031473,55.60399886511819,,AIR,Nitrogen oxides (NOX),406000.0,
2026/02/13,Norway,2009,2.0,Production and processing of metals,2(e)(i),NO.EEA/1003.0009.01.FACILITY,"Alcoa aluminium, Lista",Farsund,6.783232,58.07307,,AIR,Fluorides (as total F),44700.0,
2026/02/13,Norway,2011,2.0,Production and processing of metals,2(e)(i),NO.EEA/1003.0009.01.FACILITY,"Alcoa aluminium, Lista",Farsund,6.783232,58.07307,,AIR,Anthracene,2260.0,
2026/02/13,Denmark,2023,5.0,Waste and wastewater management,5(b),DK.CAED/000109842.FACILITY,Hammel Fjernvarme A M B A,Hammel,9.859986250687792,56.2384452823877,,AIR,Sulphur oxides (SOX),440.0,
2026/02/13,Denmark,2019,1.0,Energy sector,1(c),DK.CAED/000097307.FACILITY,Hillerød Kraftvarmeværk ,Hillerød,12.311211462581817,55.90745247541797,,AIR,Nitrogen oxides (NOX),9.881,
2026/02/13,Sweden,2007,1.0,Energy sector,1(c),SE.CAED/10014983.Facility,Kraftvärmeverket i Linköping,LINKÖPING,15.62498,58.41941,,AIR,Sulphur oxides (SOX),196000.0,
2026/02/13,Denmark,2020,1.0,Energy sector,1(c),DK.CAED/000104752.FACILITY,Svanemølleværket,København Ø,12.587546676867785,55.712432180338894,,AIR,Carbon dioxide (CO2),21946723.0,
2026/02/13,Sweden,2009,3.0,Mineral industry,3(c),SE.CAED/10016795.Facility,"Heidelberg Materials Cement Sverige AB, Slitefabriken",SLITE,18.80539,57.71172,,AIR,Ammonia (NH3),33200.0,
2026/02/13,Sweden,2012,1.0,Energy sector,1(c),SE.CAED/10014449.Facility,"Boländeranläggningarna, Kraftvärmeverket o Bolandv",UPPSALA,17.67576,59.85219,,AIR,Carbon dioxide (CO2) excluding biomass,215000000.0,
2026/02/13,Sweden,2013,1.0,Energy sector,1(c),SE.CAED/10018242.Facility,Åkerslund,ÄNGELHOLM,12.90188,56.24767,,AIR,Carbon dioxide (CO2) excluding biomass,242000.0,
2026/02/13,Sweden,2022,1.0,Energy sector,1(c),SE.CAED/10019441.Facility,Sävenäs Kraftvärmeverk,GÖTEBORG,12.03552,57.73024,,AIR,Carbon dioxide (CO2),139000000.0,
2026/02/13,Sweden,2009,5.0,Waste and wastewater management,5(f),SE.CAED/10017663.Facility,Sjölunda Avloppsreningsverk,MALMÖ,13.04161,55.63486,,AIR,Methane (CH4),145000.0,
2026/02/13,Denmark,2022,7.0,Intensive livestock production and aquaculture,7(a)(iii),DK.CAED/000063089.FACILITY,Brian Martin Sørensen,Dronninglund,10.217512133689029,57.17723968296578,,AIR,Ammonia (NH3),13257.636,
2026/02/13,Norway,2009,3.0,Mineral industry,3(a),NO.EEA/0000.0046.02.FACILITY,Gullfaks,Stavanger,2.187338,61.1755829,,AIR,Carbon dioxide (CO2),975000000.0,
